,alpha,beta,depth,gof,hemi,model,n_tasks,ns,power,source_max,subject
1080,5.0,0.4,0.9,0.004041634694668783,lh,re-mwe-S32,32.0,2562.0,1.0,0.009494799934211024,CC122172
1081,5.0,0.4,0.9,0.004041634694668783,rh,re-mwe-S32,32.0,2562.0,1.0,0.011384942955761194,CC122172
1082,5.0,0.4,0.9,0.009560303300880424,lh,re-mwe-S32,32.0,2562.0,1.0,0.014091987891116375,CC210519
1083,5.0,0.4,0.9,0.009560303300880424,rh,re-mwe-S32,32.0,2562.0,1.0,0.00850778253876556,CC210519
1084,5.0,0.4,0.9,0.004424821619745889,lh,re-mwe-S32,32.0,2562.0,1.0,0.03277738325533668,CC220526
1085,5.0,0.4,0.9,0.004424821619745889,rh,re-mwe-S32,32.0,2562.0,1.0,0.026225045915593558,CC220526
1086,5.0,0.4,0.9,0.005728680911845752,lh,re-mwe-S32,32.0,2562.0,1.0,0.009046003901994708,CC221373
1087,5.0,0.4,0.9,0.005728680911845752,rh,re-mwe-S32,32.0,2562.0,1.0,0.013355740492201734,CC221373
1088,1.0,0.5,0.9,0.6012405741628742,lh,re-mwe-S32,32.0,1.0,1.0,13.729943421227656,CC110033
1089,1.0,0.5,0.9,0.6012405741628742,rh,re-mwe-S32,32.0,3.0,1.0,5.532118193369525,CC110033
1090,1.0,0.5,0.9,0.49887171540457165,lh,re-mwe-S32,32.0,1.0,1.0,8.72020431435274,CC110101
1091,1.0,0.5,0.9,0.49887171540457165,rh,re-mwe-S32,32.0,3.0,1.0,10.112623742119585,CC110101
1092,1.0,0.5,0.9,0.531488788613111,lh,re-mwe-S32,32.0,1.0,1.0,9.745572239247949,CC110187
1093,1.0,0.5,0.9,0.531488788613111,rh,re-mwe-S32,32.0,3.0,1.0,8.397354035960687,CC110187
1094,1.0,0.5,0.9,0.5465829966443225,lh,re-mwe-S32,32.0,1.0,1.0,7.337005325276771,CC110411
1095,1.0,0.5,0.9,0.5465829966443225,rh,re-mwe-S32,32.0,2.0,1.0,13.456948828612243,CC110411
1096,1.0,0.5,0.9,0.2892420513764483,lh,re-mwe-S32,32.0,1.0,1.0,7.329443772942646,CC110606
1097,1.0,0.5,0.9,0.2892420513764483,rh,re-mwe-S32,32.0,2.0,1.0,18.210929910424497,CC110606
1098,1.0,0.5,0.9,0.5935552606448589,lh,re-mwe-S32,32.0,1.0,1.0,13.870727090525351,CC112141
1099,1.0,0.5,0.9,0.5935552606448589,rh,re-mwe-S32,32.0,3.0,1.0,32.99925165383186,CC112141
1100,1.0,0.5,0.9,0.5552832989079874,lh,re-mwe-S32,32.0,1.0,1.0,9.665469701742442,CC120008
1101,1.0,0.5,0.9,0.5552832989079874,rh,re-mwe-S32,32.0,2.0,1.0,14.467449190695715,CC120008
1102,1.0,0.5,0.9,0.5311016098396527,lh,re-mwe-S32,32.0,1.0,1.0,14.606655152084683,CC120049
1103,1.0,0.5,0.9,0.5311016098396527,rh,re-mwe-S32,32.0,2.0,1.0,17.893257996336924,CC120049
1104,1.0,0.5,0.9,0.5553940350166701,lh,re-mwe-S32,32.0,1.0,1.0,6.498140188253447,CC120061
1105,1.0,0.5,0.9,0.5553940350166701,rh,re-mwe-S32,32.0,3.0,1.0,7.663290334657195,CC120061
1106,1.0,0.5,0.9,0.6647750264393112,lh,re-mwe-S32,32.0,1.0,1.0,6.7238627767277075,CC120120
1107,1.0,0.5,0.9,0.6647750264393112,rh,re-mwe-S32,32.0,2.0,1.0,20.203823522117606,CC120120
1108,1.0,0.5,0.9,0.37973312454198815,lh,re-mwe-S32,32.0,1.0,1.0,8.844583026762438,CC120166
1109,1.0,0.5,0.9,0.37973312454198815,rh,re-mwe-S32,32.0,2.0,1.0,9.874409782846078,CC120166
1110,1.0,0.5,0.9,0.5556261784536372,lh,re-mwe-S32,32.0,1.0,1.0,14.287326106131312,CC120182
1111,1.0,0.5,0.9,0.5556261784536372,rh,re-mwe-S32,32.0,3.0,1.0,21.583410095486652,CC120182
1112,1.0,0.5,0.9,0.5583450641917251,lh,re-mwe-S32,32.0,1.0,1.0,9.480844731733761,CC120218
1113,1.0,0.5,0.9,0.5583450641917251,rh,re-mwe-S32,32.0,2.0,1.0,15.862974713674408,CC120218
1114,1.0,0.5,0.9,0.4367382103791404,lh,re-mwe-S32,32.0,1.0,1.0,10.537263190357518,CC120264
1115,1.0,0.5,0.9,0.4367382103791404,rh,re-mwe-S32,32.0,2.0,1.0,26.615451457925825,CC120264
1116,1.0,0.5,0.9,0.5311922072249011,lh,re-mwe-S32,32.0,1.0,1.0,4.743364655620551,CC120309
1117,1.0,0.5,0.9,0.5311922072249011,rh,re-mwe-S32,32.0,2.0,1.0,14.119616177644051,CC120309
1118,1.0,0.5,0.9,0.4119184222309634,lh,re-mwe-S32,32.0,1.0,1.0,12.725193276118937,CC120313
1119,1.0,0.5,0.9,0.4119184222309634,rh,re-mwe-S32,32.0,2.0,1.0,13.841006919139842,CC120313
1120,1.0,0.5,0.9,0.5861419390495168,lh,re-mwe-S32,32.0,1.0,1.0,6.7527576010948644,CC120319
1121,1.0,0.5,0.9,0.5861419390495168,rh,re-mwe-S32,32.0,2.0,1.0,18.40360286369689,CC120319
1122,1.0,0.5,0.9,0.5692014551669171,lh,re-mwe-S32,32.0,1.0,1.0,16.340578837571407,CC120376
1123,1.0,0.5,0.9,0.5692014551669171,rh,re-mwe-S32,32.0,3.0,1.0,11.48769165375487,CC120376
1124,1.0,0.5,0.9,0.554248548799734,lh,re-mwe-S32,32.0,1.0,1.0,12.031370952122892,CC120469
1125,1.0,0.5,0.9,0.554248548799734,rh,re-mwe-S32,32.0,2.0,1.0,24.89448169777224,CC120469
1126,1.0,0.5,0.9,0.4703480183230797,lh,re-mwe-S32,32.0,1.0,1.0,8.85111772782146,CC120550
1127,1.0,0.5,0.9,0.4703480183230797,rh,re-mwe-S32,32.0,2.0,1.0,16.967175094518293,CC120550
1128,1.0,0.5,0.9,0.6633431337072383,lh,re-mwe-S32,32.0,1.0,1.0,6.695277685845125,CC120640
1129,1.0,0.5,0.9,0.6633431337072383,rh,re-mwe-S32,32.0,2.0,1.0,22.70432973149349,CC120640
1130,1.0,0.5,0.9,0.36450307313305186,lh,re-mwe-S32,32.0,1.0,1.0,18.184878113020112,CC120727
1131,1.0,0.5,0.9,0.36450307313305186,rh,re-mwe-S32,32.0,2.0,1.0,14.065812425633453,CC120727
1132,1.0,0.5,0.9,0.4709194121554745,lh,re-mwe-S32,32.0,1.0,1.0,8.624052432967725,CC120795
1133,1.0,0.5,0.9,0.4709194121554745,rh,re-mwe-S32,32.0,3.0,1.0,14.020674400106296,CC120795
1134,1.0,0.5,0.9,0.46034549650806345,lh,re-mwe-S32,32.0,1.0,1.0,14.894109152976528,CC121106
1135,1.0,0.5,0.9,0.46034549650806345,rh,re-mwe-S32,32.0,2.0,1.0,13.754304890789044,CC121106
1136,1.0,0.5,0.9,0.45383324086979016,lh,re-mwe-S32,32.0,2.0,1.0,4.025868958764754,CC121111
1137,1.0,0.5,0.9,0.45383324086979016,rh,re-mwe-S32,32.0,2.0,1.0,9.789130288021928,CC121111
1138,1.0,0.5,0.9,0.6339503529198016,lh,re-mwe-S32,32.0,1.0,1.0,14.011859031864613,CC121144
1139,1.0,0.5,0.9,0.6339503529198016,rh,re-mwe-S32,32.0,2.0,1.0,25.721068914825764,CC121144
1140,1.0,0.5,0.9,0.3183373077094346,lh,re-mwe-S32,32.0,1.0,1.0,7.389913617759689,CC121411
1141,1.0,0.5,0.9,0.3183373077094346,rh,re-mwe-S32,32.0,2.0,1.0,22.917215237000878,CC121411
1142,1.0,0.5,0.9,0.3325218727264073,lh,re-mwe-S32,32.0,1.0,1.0,6.372443908648288,CC121428
1143,1.0,0.5,0.9,0.3325218727264073,rh,re-mwe-S32,32.0,2.0,1.0,10.90952967832053,CC121428
1144,1.0,0.5,0.9,0.5292710220161212,lh,re-mwe-S32,32.0,1.0,1.0,6.773573889924944,CC122172
1145,1.0,0.5,0.9,0.5292710220161212,rh,re-mwe-S32,32.0,3.0,1.0,11.342443137414843,CC122172
1146,1.0,0.5,0.9,0.5806333374245221,lh,re-mwe-S32,32.0,1.0,1.0,16.27704056705807,CC210519
1147,1.0,0.5,0.9,0.5806333374245221,rh,re-mwe-S32,32.0,3.0,1.0,7.809044942656099,CC210519
1148,1.0,0.5,0.9,0.5380693163518835,lh,re-mwe-S32,32.0,1.0,1.0,21.083327674069647,CC220526
1149,1.0,0.5,0.9,0.5380693163518835,rh,re-mwe-S32,32.0,2.0,1.0,30.72992164928858,CC220526
1150,1.0,0.5,0.9,0.532378993235205,lh,re-mwe-S32,32.0,2.0,1.0,7.240245874438127,CC221373
1151,1.0,0.5,0.9,0.532378993235205,rh,re-mwe-S32,32.0,2.0,1.0,10.437558732655244,CC221373
1152,2.0,0.4,0.9,0.5370974198502225,lh,re-mwe-S32,32.0,1.0,1.0,12.992663566339639,CC110033
1153,2.0,0.4,0.9,0.5370974198502225,rh,re-mwe-S32,32.0,3.0,1.0,8.083811413264213,CC110033
1154,2.0,0.4,0.9,0.4968735374684582,lh,re-mwe-S32,32.0,1.0,1.0,8.499161864497902,CC110101
1155,2.0,0.4,0.9,0.4968735374684582,rh,re-mwe-S32,32.0,3.0,1.0,5.4048280292160715,CC110101
1156,2.0,0.4,0.9,0.47679301750178316,lh,re-mwe-S32,32.0,1.0,1.0,9.167149911674315,CC110187
1157,2.0,0.4,0.9,0.47679301750178316,rh,re-mwe-S32,32.0,3.0,1.0,6.066233307399656,CC110187
1158,2.0,0.4,0.9,0.5613541610531374,lh,re-mwe-S32,32.0,2.0,1.0,5.8759541664748705,CC110411
1159,2.0,0.4,0.9,0.5613541610531374,rh,re-mwe-S32,32.0,2.0,1.0,13.110916232994038,CC110411
1160,2.0,0.4,0.9,0.38400628554451544,lh,re-mwe-S32,32.0,2.0,1.0,6.752737731147285,CC110606
1161,2.0,0.4,0.9,0.38400628554451544,rh,re-mwe-S32,32.0,3.0,1.0,14.184398579865894,CC110606
1162,2.0,0.4,0.9,0.5562620579371891,lh,re-mwe-S32,32.0,1.0,1.0,14.206322257003135,CC112141
1163,2.0,0.4,0.9,0.5562620579371891,rh,re-mwe-S32,32.0,4.0,1.0,26.134936374007218,CC112141
1164,2.0,0.4,0.9,0.5586986818875603,lh,re-mwe-S32,32.0,1.0,1.0,10.148543518226866,CC120008
1165,2.0,0.4,0.9,0.5586986818875603,rh,re-mwe-S32,32.0,2.0,1.0,14.73330539463571,CC120008
1166,2.0,0.4,0.9,0.528442498934756,lh,re-mwe-S32,32.0,1.0,1.0,14.601067291807986,CC120049
1167,2.0,0.4,0.9,0.528442498934756,rh,re-mwe-S32,32.0,3.0,1.0,17.51746776012937,CC120049
1168,2.0,0.4,0.9,0.454667410331145,lh,re-mwe-S32,32.0,2.0,1.0,3.9509818459638106,CC120061
1169,2.0,0.4,0.9,0.454667410331145,rh,re-mwe-S32,32.0,3.0,1.0,7.717270236415204,CC120061
1170,2.0,0.4,0.9,0.6195683890965928,lh,re-mwe-S32,32.0,1.0,1.0,6.904117199021533,CC120120
1171,2.0,0.4,0.9,0.6195683890965928,rh,re-mwe-S32,32.0,2.0,1.0,17.436791585063123,CC120120
1172,2.0,0.4,0.9,0.32639109729806315,lh,re-mwe-S32,32.0,1.0,1.0,8.648871665836833,CC120166
1173,2.0,0.4,0.9,0.32639109729806315,rh,re-mwe-S32,32.0,2.0,1.0,12.105973599356602,CC120166
1174,2.0,0.4,0.9,0.5159285518833445,lh,re-mwe-S32,32.0,1.0,1.0,14.036754787429748,CC120182
1175,2.0,0.4,0.9,0.5159285518833445,rh,re-mwe-S32,32.0,3.0,1.0,12.341976278103141,CC120182
1176,2.0,0.4,0.9,0.4949708841405338,lh,re-mwe-S32,32.0,1.0,1.0,7.099735729525048,CC120218
1177,2.0,0.4,0.9,0.4949708841405338,rh,re-mwe-S32,32.0,3.0,1.0,15.734944921568756,CC120218
1178,2.0,0.4,0.9,0.4386094823900254,lh,re-mwe-S32,32.0,1.0,1.0,10.629544681726035,CC120264
1179,2.0,0.4,0.9,0.4386094823900254,rh,re-mwe-S32,32.0,2.0,1.0,27.612131093252664,CC120264
1180,2.0,0.4,0.9,0.5535229377748405,lh,re-mwe-S32,32.0,2.0,1.0,4.700110539113172,CC120309
1181,2.0,0.4,0.9,0.5535229377748405,rh,re-mwe-S32,32.0,2.0,1.0,14.281196723133855,CC120309
1182,2.0,0.4,0.9,0.3949628183455298,lh,re-mwe-S32,32.0,1.0,1.0,11.491280592830778,CC120313
1183,2.0,0.4,0.9,0.3949628183455298,rh,re-mwe-S32,32.0,2.0,1.0,13.851290617124633,CC120313
1184,2.0,0.4,0.9,0.5389522596169032,lh,re-mwe-S32,32.0,1.0,1.0,7.555902275879704,CC120319
1185,2.0,0.4,0.9,0.5389522596169032,rh,re-mwe-S32,32.0,2.0,1.0,16.483490250613425,CC120319
1186,2.0,0.4,0.9,0.5031659097434447,lh,re-mwe-S32,32.0,1.0,1.0,14.134689145803591,CC120376
1187,2.0,0.4,0.9,0.5031659097434447,rh,re-mwe-S32,32.0,3.0,1.0,38.20114713318675,CC120376
1188,2.0,0.4,0.9,0.46636570846092684,lh,re-mwe-S32,32.0,1.0,1.0,11.144221560827063,CC120469
1189,2.0,0.4,0.9,0.46636570846092684,rh,re-mwe-S32,32.0,2.0,1.0,14.49500658171641,CC120469
1190,2.0,0.4,0.9,0.4649324760458401,lh,re-mwe-S32,32.0,1.0,1.0,8.620042870214904,CC120550
1191,2.0,0.4,0.9,0.4649324760458401,rh,re-mwe-S32,32.0,2.0,1.0,18.002302156812412,CC120550
1192,2.0,0.4,0.9,0.5592538759611959,lh,re-mwe-S32,32.0,1.0,1.0,7.7500967173562545,CC120640
1193,2.0,0.4,0.9,0.5592538759611959,rh,re-mwe-S32,32.0,2.0,1.0,18.794582281254513,CC120640
1194,2.0,0.4,0.9,0.32473722680508044,lh,re-mwe-S32,32.0,1.0,1.0,11.488785316305789,CC120727
1195,2.0,0.4,0.9,0.32473722680508044,rh,re-mwe-S32,32.0,2.0,1.0,14.924151036938499,CC120727
1196,2.0,0.4,0.9,0.3354125893030231,lh,re-mwe-S32,32.0,1.0,1.0,9.496966217048739,CC120795
1197,2.0,0.4,0.9,0.3354125893030231,rh,re-mwe-S32,32.0,2.0,1.0,27.43988968614682,CC120795
1198,2.0,0.4,0.9,0.4390834298127496,lh,re-mwe-S32,32.0,1.0,1.0,13.789516701914314,CC121106
1199,2.0,0.4,0.9,0.4390834298127496,rh,re-mwe-S32,32.0,2.0,1.0,12.616541549442667,CC121106
1200,2.0,0.4,0.9,0.45564679231031247,lh,re-mwe-S32,32.0,2.0,1.0,4.499331280182324,CC121111
1201,2.0,0.4,0.9,0.45564679231031247,rh,re-mwe-S32,32.0,2.0,1.0,9.92077036402458,CC121111
1202,2.0,0.4,0.9,0.5711149862595131,lh,re-mwe-S32,32.0,1.0,1.0,8.403982081555771,CC121144
1203,2.0,0.4,0.9,0.5711149862595131,rh,re-mwe-S32,32.0,2.0,1.0,22.401432888914766,CC121144
1204,2.0,0.4,0.9,0.3294470035323056,lh,re-mwe-S32,32.0,1.0,1.0,8.86253323280639,CC121411
1205,2.0,0.4,0.9,0.3294470035323056,rh,re-mwe-S32,32.0,2.0,1.0,23.708613709683462,CC121411
1206,2.0,0.4,0.9,0.206017406764608,lh,re-mwe-S32,32.0,2.0,1.0,2.8613105834087498,CC121428
1207,2.0,0.4,0.9,0.206017406764608,rh,re-mwe-S32,32.0,2.0,1.0,11.144164183765543,CC121428
1208,2.0,0.4,0.9,0.5158456641969105,lh,re-mwe-S32,32.0,1.0,1.0,6.744556800620721,CC122172
1209,2.0,0.4,0.9,0.5158456641969105,rh,re-mwe-S32,32.0,3.0,1.0,9.354755320314524,CC122172
1210,2.0,0.4,0.9,0.5158206222974437,lh,re-mwe-S32,32.0,1.0,1.0,9.578161282764869,CC210519
1211,2.0,0.4,0.9,0.5158206222974437,rh,re-mwe-S32,32.0,3.0,1.0,7.882263506649933,CC210519
1212,2.0,0.4,0.9,0.4522147260020086,lh,re-mwe-S32,32.0,1.0,1.0,17.587127378608855,CC220526
1213,2.0,0.4,0.9,0.4522147260020086,rh,re-mwe-S32,32.0,2.0,1.0,32.02989021924209,CC220526
1214,2.0,0.4,0.9,0.5684473510146486,lh,re-mwe-S32,32.0,2.0,1.0,4.007112720558953,CC221373
1215,2.0,0.4,0.9,0.5684473510146486,rh,re-mwe-S32,32.0,3.0,1.0,10.522810779234046,CC221373
1216,20,0.2,0.9,0.0012466255263443582,lh,re-mwe-S32,32.0,2562.0,1.0,0.006286715284538942,CC110033
1217,20,0.2,0.9,0.0012466255263443582,rh,re-mwe-S32,32.0,2562.0,1.0,0.008054196082627895,CC110033
1218,20,0.2,0.9,-0.0014475344246001054,lh,re-mwe-S32,32.0,2562.0,1.0,0.00804244248874903,CC110101
1219,20,0.2,0.9,-0.0014475344246001054,rh,re-mwe-S32,32.0,2562.0,1.0,0.00706185221041446,CC110101
1220,20,0.2,0.9,0.0022913101388520873,lh,re-mwe-S32,32.0,2562.0,1.0,0.005978546913127795,CC110187
1221,20,0.2,0.9,0.0022913101388520873,rh,re-mwe-S32,32.0,2562.0,1.0,0.0049661119135565686,CC110187
1222,20,0.2,0.9,-0.00041657148743090566,lh,re-mwe-S32,32.0,2562.0,1.0,0.004005012469372733,CC110411
1223,20,0.2,0.9,-0.00041657148743090566,rh,re-mwe-S32,32.0,2562.0,1.0,0.004104050396112725,CC110411
1224,20,0.2,0.9,-0.0004863268532147025,lh,re-mwe-S32,32.0,2562.0,1.0,0.008714536293084068,CC110606
1225,20,0.2,0.9,-0.0004863268532147025,rh,re-mwe-S32,32.0,2562.0,1.0,0.008378629022424486,CC110606
1226,20,0.2,0.9,-0.0001975919568848461,lh,re-mwe-S32,32.0,2562.0,1.0,0.011518876873006265,CC112141
1227,20,0.2,0.9,-0.0001975919568848461,rh,re-mwe-S32,32.0,2562.0,1.0,0.010650260922454788,CC112141
1228,20,0.2,0.9,0.001969624435894324,lh,re-mwe-S32,32.0,2562.0,1.0,0.008066341821263028,CC120008
1229,20,0.2,0.9,0.001969624435894324,rh,re-mwe-S32,32.0,2562.0,1.0,0.0060627267133638125,CC120008
1230,20,0.2,0.9,0.003346670302240451,lh,re-mwe-S32,32.0,2562.0,1.0,0.009949178029310042,CC120049
1231,20,0.2,0.9,0.003346670302240451,rh,re-mwe-S32,32.0,2562.0,1.0,0.007060372126604398,CC120049
1232,20,0.2,0.9,0.0016077902847976278,lh,re-mwe-S32,32.0,2562.0,1.0,0.006675917746272986,CC120061
1233,20,0.2,0.9,0.0016077902847976278,rh,re-mwe-S32,32.0,2562.0,1.0,0.006336310526995237,CC120061
1234,20,0.2,0.9,-0.0008260204999945842,lh,re-mwe-S32,32.0,2562.0,1.0,0.006217117563259612,CC120120
1235,20,0.2,0.9,-0.0008260204999945842,rh,re-mwe-S32,32.0,2562.0,1.0,0.005297839055088094,CC120120
1236,20,0.2,0.9,0.0037233750259109133,lh,re-mwe-S32,32.0,2562.0,1.0,0.005410073909314061,CC120166
1237,20,0.2,0.9,0.0037233750259109133,rh,re-mwe-S32,32.0,2562.0,1.0,0.006115542716307357,CC120166
1238,20,0.2,0.9,0.001383051738749086,lh,re-mwe-S32,32.0,2562.0,1.0,0.006417643547591132,CC120182
1239,20,0.2,0.9,0.001383051738749086,rh,re-mwe-S32,32.0,2562.0,1.0,0.007663780710418174,CC120182
1240,20,0.2,0.9,0.0019407293025840433,lh,re-mwe-S32,32.0,2562.0,1.0,0.0028403989364343485,CC120218
1241,20,0.2,0.9,0.0019407293025840433,rh,re-mwe-S32,32.0,2562.0,1.0,0.0027224867394177264,CC120218
1242,20,0.2,0.9,-0.0016301735785115845,lh,re-mwe-S32,32.0,2562.0,1.0,0.010467394022472636,CC120264
1243,20,0.2,0.9,-0.0016301735785115845,rh,re-mwe-S32,32.0,2562.0,1.0,0.008465654049718083,CC120264
1244,20,0.2,0.9,0.0011898073965874723,lh,re-mwe-S32,32.0,2562.0,1.0,0.0041093509566425875,CC120309
1245,20,0.2,0.9,0.0011898073965874723,rh,re-mwe-S32,32.0,2562.0,1.0,0.005480550143421253,CC120309
1246,20,0.2,0.9,0.0011419862318761131,lh,re-mwe-S32,32.0,2562.0,1.0,0.0028931470650312655,CC120313
1247,20,0.2,0.9,0.0011419862318761131,rh,re-mwe-S32,32.0,2562.0,1.0,0.004634969551250865,CC120313
1248,20,0.2,0.9,0.0022517302032049047,lh,re-mwe-S32,32.0,2562.0,1.0,0.007965350441533748,CC120319
1249,20,0.2,0.9,0.0022517302032049047,rh,re-mwe-S32,32.0,2562.0,1.0,0.004962284836177364,CC120319
1250,20,0.2,0.9,0.0016093582772700454,lh,re-mwe-S32,32.0,2562.0,1.0,0.008427352217790366,CC120376
1251,20,0.2,0.9,0.0016093582772700454,rh,re-mwe-S32,32.0,2562.0,1.0,0.008776128917130952,CC120376
1252,20,0.2,0.9,0.0038767858071324657,lh,re-mwe-S32,32.0,2562.0,1.0,0.005918590931679411,CC120469
1253,20,0.2,0.9,0.0038767858071324657,rh,re-mwe-S32,32.0,2562.0,1.0,0.0077063093511893855,CC120469
1254,20,0.2,0.9,0.00405299491815958,lh,re-mwe-S32,32.0,2562.0,1.0,0.007390471910610002,CC120550
1255,20,0.2,0.9,0.00405299491815958,rh,re-mwe-S32,32.0,2562.0,1.0,0.005844983234954575,CC120550
1256,20,0.2,0.9,0.0002575432130350608,lh,re-mwe-S32,32.0,2562.0,1.0,0.003045381481219739,CC120640
1257,20,0.2,0.9,0.0002575432130350608,rh,re-mwe-S32,32.0,2562.0,1.0,0.004202422406508342,CC120640
1258,20,0.2,0.9,0.0033550405354361157,lh,re-mwe-S32,32.0,2562.0,1.0,0.005953402597749358,CC120727
1259,20,0.2,0.9,0.0033550405354361157,rh,re-mwe-S32,32.0,2562.0,1.0,0.005991571769224469,CC120727
1260,20,0.2,0.9,-6.278365911560613e-05,lh,re-mwe-S32,32.0,2562.0,1.0,0.00549739316825932,CC120795
1261,20,0.2,0.9,-6.278365911560613e-05,rh,re-mwe-S32,32.0,2562.0,1.0,0.004927191725702895,CC120795
1262,20,0.2,0.9,0.0006452138428182375,lh,re-mwe-S32,32.0,2562.0,1.0,0.010356050868433872,CC121106
1263,20,0.2,0.9,0.0006452138428182375,rh,re-mwe-S32,32.0,2562.0,1.0,0.008624494425441463,CC121106
1264,20,0.2,0.9,0.00010513071564510756,lh,re-mwe-S32,32.0,2562.0,1.0,0.0037554596194905843,CC121111
1265,20,0.2,0.9,0.00010513071564510756,rh,re-mwe-S32,32.0,2562.0,1.0,0.0052189336729497,CC121111
1266,20,0.2,0.9,0.00017385937795399986,lh,re-mwe-S32,32.0,2562.0,1.0,0.0038973076348999686,CC121144
1267,20,0.2,0.9,0.00017385937795399986,rh,re-mwe-S32,32.0,2562.0,1.0,0.0033346836290855794,CC121144
1268,20,0.2,0.9,0.0015720414185192988,lh,re-mwe-S32,32.0,2562.0,1.0,0.003977765726584713,CC121411
1269,20,0.2,0.9,0.0015720414185192988,rh,re-mwe-S32,32.0,2562.0,1.0,0.006260150564954327,CC121411
1270,20,0.2,0.9,0.000696709174270449,lh,re-mwe-S32,32.0,2562.0,1.0,0.006825343007854084,CC121428
1271,20,0.2,0.9,0.000696709174270449,rh,re-mwe-S32,32.0,2562.0,1.0,0.0053641054164639,CC121428
1272,20,0.2,0.9,0.0006176291396479128,lh,re-mwe-S32,32.0,2562.0,1.0,0.004213142697143106,CC122172
1273,20,0.2,0.9,0.0006176291396479128,rh,re-mwe-S32,32.0,2562.0,1.0,0.005124187709836802,CC122172
1274,20,0.2,0.9,0.0031081755754854834,lh,re-mwe-S32,32.0,2562.0,1.0,0.006493817951744995,CC210519
1275,20,0.2,0.9,0.0031081755754854834,rh,re-mwe-S32,32.0,2562.0,1.0,0.006129919208841681,CC210519
1276,20,0.2,0.9,0.003387410827021209,lh,re-mwe-S32,32.0,2562.0,1.0,0.00845220093508518,CC220526
1277,20,0.2,0.9,0.003387410827021209,rh,re-mwe-S32,32.0,2562.0,1.0,0.007290828247447879,CC220526
1278,20,0.2,0.9,0.003003891977306994,lh,re-mwe-S32,32.0,2562.0,1.0,0.004542740632374052,CC221373
1279,20,0.2,0.9,0.003003891977306994,rh,re-mwe-S32,32.0,2562.0,1.0,0.005306575420468019,CC221373
1280,20,0.3,0.9,0.00121325468426714,lh,re-mwe-S32,32.0,2562.0,1.0,0.005731930392803435,CC110033
1281,20,0.3,0.9,0.00121325468426714,rh,re-mwe-S32,32.0,2562.0,1.0,0.006684665178975036,CC110033
1282,20,0.3,0.9,-0.001299375749046483,lh,re-mwe-S32,32.0,2562.0,1.0,0.0065554214972378885,CC110101
1283,20,0.3,0.9,-0.001299375749046483,rh,re-mwe-S32,32.0,2562.0,1.0,0.007550804154015358,CC110101
1284,20,0.3,0.9,0.0021551115115380215,lh,re-mwe-S32,32.0,2562.0,1.0,0.0046716115738993785,CC110187
1285,20,0.3,0.9,0.0021551115115380215,rh,re-mwe-S32,32.0,2562.0,1.0,0.00532802602784872,CC110187
1286,20,0.3,0.9,-0.00034189438012877105,lh,re-mwe-S32,32.0,2562.0,1.0,0.004433927272887356,CC110411
1287,20,0.3,0.9,-0.00034189438012877105,rh,re-mwe-S32,32.0,2562.0,1.0,0.0044738288761752764,CC110411
1288,20,0.3,0.9,-0.00044739490853906716,lh,re-mwe-S32,32.0,2562.0,1.0,0.00888399057995475,CC110606
1289,20,0.3,0.9,-0.00044739490853906716,rh,re-mwe-S32,32.0,2562.0,1.0,0.008696320063008757,CC110606
1290,20,0.3,0.9,-0.00013260591881048,lh,re-mwe-S32,32.0,2562.0,1.0,0.009916982489432194,CC112141
1291,20,0.3,0.9,-0.00013260591881048,rh,re-mwe-S32,32.0,2562.0,1.0,0.011581482940908107,CC112141
1292,20,0.3,0.9,0.0018794497308962654,lh,re-mwe-S32,32.0,2562.0,1.0,0.006713424314029291,CC120008
1293,20,0.3,0.9,0.0018794497308962654,rh,re-mwe-S32,32.0,2562.0,1.0,0.0058512024509726375,CC120008
1294,20,0.3,0.9,0.0031009272989266368,lh,re-mwe-S32,32.0,2562.0,1.0,0.007974901018033016,CC120049
1295,20,0.3,0.9,0.0031009272989266368,rh,re-mwe-S32,32.0,2562.0,1.0,0.007668545418022084,CC120049
1296,20,0.3,0.9,0.001527039180875045,lh,re-mwe-S32,32.0,2562.0,1.0,0.005563840652969485,CC120061
1297,20,0.3,0.9,0.001527039180875045,rh,re-mwe-S32,32.0,2562.0,1.0,0.006901011064502423,CC120061
1298,20,0.3,0.9,-0.0007246555404578636,lh,re-mwe-S32,32.0,2562.0,1.0,0.005126958973990905,CC120120
1299,20,0.3,0.9,-0.0007246555404578636,rh,re-mwe-S32,32.0,2562.0,1.0,0.004370245719048045,CC120120
1300,20,0.3,0.9,0.003515741082187107,lh,re-mwe-S32,32.0,2562.0,1.0,0.005344167347712254,CC120166
1301,20,0.3,0.9,0.003515741082187107,rh,re-mwe-S32,32.0,2562.0,1.0,0.005620704143226163,CC120166
1302,20,0.3,0.9,0.0013250915205242908,lh,re-mwe-S32,32.0,2562.0,1.0,0.007623641506469395,CC120182
1303,20,0.3,0.9,0.0013250915205242908,rh,re-mwe-S32,32.0,2562.0,1.0,0.008597858401567607,CC120182
1304,20,0.3,0.9,0.0018798232495772504,lh,re-mwe-S32,32.0,2562.0,1.0,0.0028389306898440035,CC120218
1305,20,0.3,0.9,0.0018798232495772504,rh,re-mwe-S32,32.0,2562.0,1.0,0.0030407246553318277,CC120218
